,geo_adj_score,cell_type
905,0.818591293279898,Alpha
906,1.45511016374338,Ductal
907,1.39323554932912,Acinar
908,0.662096596205092,Stellate
909,1.31023962279296,Alpha
910,0.974306932051396,Alpha
911,1.13135093279288,Alpha
912,1.08584690089587,Ductal
913,1.4478064060848,Ductal
914,0.757441640539444,Ductal
915,0.860525045450587,Beta
916,1.0108497330591,Alpha
917,0.651879270197113,Ductal
918,0.667521677121272,Ductal
919,0.690458202798002,Stellate
920,0.59863758185108,Stellate
921,1.35898236358117,Acinar
922,1.17715114120386,Alpha
923,0.770770987126393,Alpha
924,0.81446012780396,Alpha
925,0.659389986528922,Stellate
926,0.770252864468328,Acinar
927,0.717920659549258,Ductal
928,1.30142462604995,Alpha
929,1.0787946820101,Alpha
930,0.62178269561498,Stellate
931,0.694126710936197,Alpha
932,0.570383480916121,Ductal
933,1.36823142120625,Acinar
934,1.46390706681576,Acinar
