"UMAP_1","UMAP_2","CellType"
3.37170524294935,1.47512499096419,"Beta"
4.56550759966932,-3.61799421308015,"Alpha"
4.84512538607679,4.49504170420196,"Beta"
3.6601864784535,-3.27585711476777,"Alpha"
3.96307868655287,-3.03081216809724,"Alpha"
2.30078453715406,-4.97006216046784,"Alpha"
4.52483434374891,2.96637234690215,"Beta"
4.22664470370375,-3.62520112988923,"Alpha"
3.43451351817213,-4.79551734921906,"Alpha"
4.70857066805921,-3.43760933873628,"Alpha"
4.12485904391371,-4.10809459683869,"Alpha"
1.15795261557661,3.38933072092559,"Beta"
3.39716453250013,-3.49597206113313,"Alpha"
-1.56016378704943,4.88217840197112,"Beta"
-8.21170311276354,-2.47165575025056,"Acinar"
2.14093823130689,-2.41224589345429,"Alpha"
4.69672269518934,-3.68313875195954,"Alpha"
3.6529728859242,-4.46810569760774,"Alpha"
3.41834087069593,-2.83474268910859,"Alpha"
5.91626710589491,-5.50313510892365,"Alpha"
2.36363620455824,-3.34705748555634,"Alpha"
2.65633506472669,-4.6704381942508,"Alpha"
4.09463519747816,-2.81898608205293,"Alpha"
-13.8123009711925,-0.281251335119942,"Duct"
1.37929684813581,2.92622575762298,"Beta"
1.87181658442579,-4.35070266721223,"Alpha"
2.49453921015821,3.64448342325713,"Beta"
2.04105395968519,1.20773062708404,"Delta"
4.51818961794935,-4.52083673474763,"Alpha"
4.5368225067433,-6.75144948956941,"Alpha"
-0.251784632397071,5.00878248217132,"Beta"
4.03154678042494,-4.29003038403962,"Alpha"
4.07540769274793,-4.8037709235904,"Alpha"
4.82547731097303,-4.72046794888947,"Alpha"
2.85604877169691,-3.43108882901643,"Alpha"
0.67856378253065,13.8360229492429,"PSC_Quiescent"
1.02390510733686,4.180731868768,"Beta"
6.58778924639784,-4.48589029309724,"Alpha"
3.37869472201429,-3.34212245938752,"Alpha"
6.2513000458058,-5.69792547223542,"Alpha"
4.44265956576429,-4.98136796948884,"Alpha"
4.24889106448255,-5.32014408109162,"Alpha"
2.55071444209181,-4.80178298947785,"Alpha"
1.96313852961622,-2.79829349515412,"Alpha"
4.59595508273207,-4.42836227414582,"Alpha"
1.0058462112721,3.75592503550078,"Beta"
-1.57730095688738,4.99759492876556,"Beta"
4.02004880602918,3.29550919535186,"Beta"
-1.45675401989855,5.26570091249969,"Beta"
1.84559745486341,3.8190375328305,"Beta"
-15.2075427085582,-1.98978223798249,"Duct"
5.19162625964247,2.57689604761626,"Beta"
5.33063096697889,3.73809990885284,"Beta"
1.99841184313856,-3.53463497159455,"Alpha"
4.54487580950819,-3.19355502126191,"Alpha"
5.00625486071668,-8.08988800046418,"Alpha"
3.92133016284071,-4.04216232297395,"Alpha"
-4.23346214596666,13.8768497467282,"PSC_Activated"
-14.342660239381,-0.689733052229623,"Duct"
-4.33587341610827,13.9725948333981,"PSC_Activated"
-3.89288192097582,14.3598247528317,"PSC_Activated"
4.6885854690846,-4.44464340207551,"Alpha"
3.68496532137953,-3.89346446988557,"Alpha"
-4.57204275433458,14.5400682449582,"PSC_Activated"
-0.355988016766683,4.81352529528167,"Beta"
3.13723511393629,3.03166875841643,"Beta"
-15.428859999818,-3.04194369313691,"Duct"
3.7457303493794,-4.11050691602204,"Alpha"
-5.04731731717028,13.3236299515012,"PSC_Activated"
3.00905532534681,-4.12842931745026,"Alpha"
3.25268358882032,-5.35817708966706,"Alpha"
3.93569249804579,3.6901563167813,"Beta"
2.17364687617384,-3.44900574681733,"Alpha"
3.33701247866712,-2.87426843640778,"Alpha"
-9.79131727520861,8.05910358431365,"Endothelial"
2.99274654086195,-3.87326231000398,"Alpha"
3.75762147601209,-4.15368785855744,"Alpha"
3.64559478457533,-4.57192411420319,"Alpha"
2.88502354319654,-3.06193675992463,"Alpha"
3.67006201441847,-3.68005599973176,"Alpha"
-4.78521852795519,14.0367694854977,"PSC_Activated"
1.13827879126631,-6.72348203656648,"Alpha"
2.70665807421766,-6.17023506162141,"Alpha"
5.40162391360365,-5.22861566541169,"Alpha"
-4.73508434597887,14.2024312973263,"PSC_Activated"
4.32122058566175,-3.70234956738923,"Alpha"
2.95380277331434,-4.36147632596467,"Alpha"
0.231918582278117,15.0625911712887,"PSC_Quiescent"
-9.80092172924913,6.74306974413421,"Endothelial"
4.1342346161183,-2.91082348821137,"Alpha"
0.882532426672801,-6.9746750831363,"Alpha"
5.70005197222792,-4.63540878293488,"Alpha"
3.65011377032362,-4.68736782071565,"Alpha"
