,Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significance,color
ATP13A2,ATP13A2,2124.2897467827,-0.0777842103225656,0.12084812522031,-0.643652602642883,0.519800731490291,0.999982363306687,Not Significant,grey
ATP13A3,ATP13A3,9121.5300505484,0.0550418979380918,0.0862953089534035,0.637831866015017,0.523583133771477,0.999982363306687,Not Significant,grey
ATP13A4,ATP13A4,170.66980832831,-0.241253460067663,0.363769901930791,-0.663203466771595,0.507200251482302,0.999982363306687,Not Significant,grey
ATP1A1,ATP1A1,26815.4518274076,-0.0550464138458626,0.0839527523799028,-0.655683253799312,0.512027945870247,0.999982363306687,Not Significant,grey
ATP1A1-AS1,ATP1A1-AS1,123.179384437131,0.10321086801634,0.418870359842662,0.246402891947543,0.805370367792019,0.999982363306687,Not Significant,grey
ATP1A2,ATP1A2,82.5382298177829,-0.0580480421056904,0.523482625238512,-0.110888192476765,0.911705008893616,0.999982363306687,Not Significant,grey
ATP1A3,ATP1A3,351.564197567909,0.101265368387701,0.255549419463167,0.396265303988673,0.691909320095341,0.999982363306687,Not Significant,grey
ATP1B1,ATP1B1,14888.361675963,0.0890757724145551,0.0787397703954662,1.13126787095234,0.257942362962331,0.999982363306687,Not Significant,grey
ATP1B2,ATP1B2,347.625038048891,-0.229598580326274,0.262114593803617,-0.875947336600018,0.381058664044179,0.999982363306687,Not Significant,grey
ATP1B3,ATP1B3,2160.46306446729,-0.0582673780525521,0.122649281657061,-0.475073129376112,0.634734850146152,0.999982363306687,Not Significant,grey
ATP23,ATP23,105.317208197831,0.0372793599870095,0.451332547750822,0.082598430298874,0.934170849451691,0.999982363306687,Not Significant,grey
ATP2A2,ATP2A2,13287.3787563613,0.063943126752533,0.0795874221482137,0.803432565430419,0.421724758781278,0.999982363306687,Not Significant,grey
ATP2A3,ATP2A3,37234.0289951085,0.308346080101486,0.0747764784968876,4.12357049034236,3.7304422558099e-05,0.0108841138757748,Not Significant,grey
ATP2B1,ATP2B1,4684.45157326542,0.158612091075338,0.0971627392529602,1.63243741680024,0.102587372255916,0.999982363306687,Not Significant,grey
ATP2B1-AS1,ATP2B1-AS1,136.221824741302,-0.0815050376666799,0.408033348102229,-0.199750922432594,0.841675385897824,0.999982363306687,Not Significant,grey
ATP2B2,ATP2B2,95.4772558657737,-0.00489662700856451,0.486290146520692,-0.0100693527179173,0.991965954693797,0.999982363306687,Not Significant,grey
ATP2B4,ATP2B4,5504.36305146177,-0.0128848154501323,0.096890797785145,-0.132982860546822,0.894206935402442,0.999982363306687,Not Significant,grey
ATP2C1,ATP2C1,6916.67439505765,0.00267664140712229,0.0891298153368696,0.0300308196197403,0.976042473747616,0.999982363306687,Not Significant,grey
ATP2C2,ATP2C2,189.177930403885,0.208689200292816,0.34663303316583,0.602046488145804,0.547143193058769,0.999982363306687,Not Significant,grey
ATP5F1A,ATP5F1A,12122.2716821701,-0.0277037553670471,0.088844722379877,-0.311822183973889,0.755175663679367,0.999982363306687,Not Significant,grey
ATP5F1B,ATP5F1B,14178.641582631,-0.0561376638658011,0.0828903490780892,-0.677252110651809,0.498246009865859,0.999982363306687,Not Significant,grey
ATP5F1C,ATP5F1C,3663.38904698681,-0.0453746539514761,0.102336849503816,-0.443385292506821,0.657487072146647,0.999982363306687,Not Significant,grey
ATP5F1D,ATP5F1D,1042.33798936123,-0.0654958555405006,0.157650032580938,-0.415450948333137,0.677811816434163,0.999982363306687,Not Significant,grey
ATP5F1E,ATP5F1E,102.236238548874,-0.414518390061655,0.461146851971063,-0.898885871799613,0.368713454089448,0.999982363306687,Not Significant,grey
ATP5IF1,ATP5IF1,2672.13661555121,-0.11491357177563,0.114990516227983,-0.99933086262349,0.317634439515641,0.999982363306687,Not Significant,grey
ATP5MC1,ATP5MC1,883.336876191151,-0.138280027357873,0.173825395728396,-0.795511074652963,0.426316271444161,0.999982363306687,Not Significant,grey
ATP5MC2,ATP5MC2,3414.70458630514,-0.139534784123855,0.104207503729485,-1.33900898812505,0.18056774687668,0.999982363306687,Not Significant,grey
ATP5MC3,ATP5MC3,3581.93678243086,-0.0795357203802965,0.109407812565254,-0.726965639065851,0.467247005247925,0.999982363306687,Not Significant,grey
ATP5MD,ATP5MD,1727.53018848467,-0.163997850817474,0.130994725602672,-1.25194239739778,0.210590854263676,0.999982363306687,Not Significant,grey
ATP5ME,ATP5ME,1062.39005137336,-0.0972832847433698,0.158542518407535,-0.613610063221665,0.539473032059323,0.999982363306687,Not Significant,grey
ATP5MF,ATP5MF,641.412181767119,-0.122524700804872,0.198177639887981,-0.618256937937741,0.536405982818771,0.999982363306687,Not Significant,grey
ATP5MG,ATP5MG,3719.80625695403,-0.148006978667954,0.110569258532448,-1.33859067730403,0.18070396274634,0.999982363306687,Not Significant,grey
ATP5MPL,ATP5MPL,1161.50914457983,-0.0946030844277367,0.159817819100817,-0.59194328241996,0.553888569075769,0.999982363306687,Not Significant,grey
ATP5PB,ATP5PB,3888.80740115598,-0.0111643916575169,0.101028563880757,-0.110507278621659,0.91200707772036,0.999982363306687,Not Significant,grey
ATP5PD,ATP5PD,1918.76460685495,0.128870710611501,0.126058999621175,1.02230472238218,0.306636698846776,0.999982363306687,Not Significant,grey
ATP5PF,ATP5PF,1668.17380715868,-0.0634197140555569,0.131799491314755,-0.481183299138098,0.630386229465841,0.999982363306687,Not Significant,grey
ATP5PO,ATP5PO,2265.16640471448,-0.0921068577860206,0.119615819024972,-0.770022381126626,0.441286616550161,0.999982363306687,Not Significant,grey
ATP6AP1,ATP6AP1,12844.8262057489,0.0133000804646126,0.0799852468443586,0.166281670549731,0.867935290016215,0.999982363306687,Not Significant,grey
ATP6AP1L,ATP6AP1L,273.979618055119,-0.149864112985674,0.291242512694427,-0.514568122624709,0.606854845499874,0.999982363306687,Not Significant,grey
ATP6AP2,ATP6AP2,9852.85393217594,-0.000913678320891109,0.0844426624715306,-0.0108201031818383,0.991366975176615,0.999982363306687,Not Significant,grey
ATP6V0A1,ATP6V0A1,7630.17929334972,0.132431131829793,0.086431893247538,1.53220214036634,0.125472560540022,0.999982363306687,Not Significant,grey
ATP6V0A2,ATP6V0A2,915.653017222446,-0.0315332250380716,0.166065923041356,-0.189883779047306,0.849400203662222,0.999982363306687,Not Significant,grey
ATP6V0B,ATP6V0B,6176.74373650568,-0.0369369389901586,0.0919535969376667,-0.401691072674377,0.687911395396417,0.999982363306687,Not Significant,grey
ATP6V0C,ATP6V0C,5794.76053666687,-0.0600736802328572,0.0921956454963085,-0.651589127767021,0.514666263318531,0.999982363306687,Not Significant,grey
ATP6V0D1,ATP6V0D1,4295.2029716585,-0.0391866125326614,0.0996852586508068,-0.393103384221838,0.694243124655187,0.999982363306687,Not Significant,grey
ATP6V0D2,ATP6V0D2,66.4836657321751,0.0807916849058362,0.565781750194508,0.142796555170012,0.886450857776969,0.999982363306687,Not Significant,grey
ATP6V0E1,ATP6V0E1,5123.12970578497,-0.121431510941735,0.0957148971139215,-1.26867932373375,0.204555459780416,0.999982363306687,Not Significant,grey
ATP6V0E2,ATP6V0E2,3761.47824297842,0.0453269005895186,0.104818763680397,0.432431169744809,0.665428068004719,0.999982363306687,Not Significant,grey
ATP6V0E2-AS1,ATP6V0E2-AS1,337.554704564284,0.269731104939046,0.268021258475653,1.00637951807673,0.314233042359238,0.999982363306687,Not Significant,grey
ATP6V1A,ATP6V1A,6811.87562893236,0.0852534970742407,0.0895536219982035,0.951982680007637,0.341105765832298,0.999982363306687,Not Significant,grey
ATP6V1B2,ATP6V1B2,9859.18702316817,-0.086572585886155,0.0832483893581436,-1.03993106117297,0.29837193037619,0.999982363306687,Not Significant,grey
ATP6V1C1,ATP6V1C1,3940.06015198932,-0.00352765473841791,0.106041103403624,-0.0332668618600715,0.973461779530177,0.999982363306687,Not Significant,grey
ATP6V1D,ATP6V1D,4115.74785440609,-0.0457855322867905,0.0996511175805111,-0.459458292073835,0.64590509636136,0.999982363306687,Not Significant,grey
ATP6V1E1,ATP6V1E1,5697.41622124745,0.0158089569774182,0.0923967852776346,0.171098560733637,0.864146267553892,0.999982363306687,Not Significant,grey
ATP6V1E2,ATP6V1E2,201.012592981437,-0.330645714882499,0.333211643675391,-0.99229940237205,0.32105149476673,0.999982363306687,Not Significant,grey
ATP6V1F,ATP6V1F,2272.63096403638,-0.129735358123032,0.127245643070217,-1.0195662106202,0.307934236904844,0.999982363306687,Not Significant,grey
ATP6V1FNB,ATP6V1FNB,64.3899149221347,-0.346469802025233,0.573153802083339,-0.604497083969191,0.545513207341321,0.999982363306687,Not Significant,grey
ATP6V1G1,ATP6V1G1,6245.72862441362,-0.0787057497543876,0.0900647358917569,-0.873879759653979,0.382183738381851,0.999982363306687,Not Significant,grey
ATP6V1H,ATP6V1H,2476.88660731491,-0.0413733731300126,0.114823827462556,-0.360320449546975,0.718607508421981,0.999982363306687,Not Significant,grey
ATP7A,ATP7A,1316.3431810428,0.130084073120849,0.143574800939062,0.906036938724792,0.364916301285217,0.999982363306687,Not Significant,grey
ATP7B,ATP7B,489.648456694606,-0.0134405303264812,0.217689306296587,-0.0617418032843994,0.950768449246289,0.999982363306687,Not Significant,grey
ATP8A1,ATP8A1,4554.46476567001,0.159491287719091,0.100355897075566,1.58925675886287,0.112002436859047,0.999982363306687,Not Significant,grey
ATP8A2,ATP8A2,171.003144780972,-0.0972866977077921,0.370146191432489,-0.262833172296834,0.792679166362435,0.999982363306687,Not Significant,grey
ATP8B1,ATP8B1,1065.33745881391,0.0435320029609591,0.167632616786334,0.259686949923626,0.795105259836412,0.999982363306687,Not Significant,grey
ATP8B2,ATP8B2,3227.14635043124,-0.106969465053212,0.106144299518124,-1.00777399765069,0.31356297153824,0.999982363306687,Not Significant,grey
ATP8B3,ATP8B3,43.3334963093835,-0.128578750102755,0.704151960608218,-0.182600855064997,0.855111213379224,0.999982363306687,Not Significant,grey
ATP9A,ATP9A,15244.9477734404,0.0557456226280012,0.0782323520156542,0.712564830172133,0.476115081272551,0.999982363306687,Not Significant,grey
ATP9B,ATP9B,935.03665507567,0.0944111376916992,0.166700005817482,0.566353535674552,0.571153474068773,0.999982363306687,Not Significant,grey
ATPAF1,ATPAF1,1444.5195108715,0.0670272349689907,0.142051433537053,0.47185187294507,0.637032522111493,0.999982363306687,Not Significant,grey
ATPAF2,ATPAF2,419.01064362076,-0.16073523067809,0.233612043567773,-0.688043425430073,0.491425435459461,0.999982363306687,Not Significant,grey
ATPSCKMT,ATPSCKMT,491.333536558128,-0.076927628420773,0.218567171733091,-0.351963324641979,0.724865767485635,0.999982363306687,Not Significant,grey
ATR,ATR,1425.7898067943,0.160055706698233,0.140819764572205,1.13659973217868,0.255705652085658,0.999982363306687,Not Significant,grey
ATRAID,ATRAID,3250.58739697973,-0.190260363926624,0.1066625084923,-1.78376044793995,0.0744625990497598,0.999982363306687,Not Significant,grey
ATRN,ATRN,5546.28014049905,0.125986818104617,0.0940696945228772,1.33929230602505,0.180475532503386,0.999982363306687,Not Significant,grey
ATRNL1,ATRNL1,2793.40605861911,0.0333107654605026,0.115101522349708,0.28940334393924,0.772272736341899,0.999982363306687,Not Significant,grey
ATRX,ATRX,6083.40633575966,0.17817902974778,0.0918608258530075,1.93966283334852,0.0524206792613979,0.999982363306687,Not Significant,grey
ATXN1,ATXN1,1796.1650245783,0.032584849186303,0.130126899190613,0.250408250630577,0.802271649748712,0.999982363306687,Not Significant,grey
ATXN1-AS1,ATXN1-AS1,182.59333311437,-0.156056057146426,0.346607978630972,-0.450237925170719,0.652538892882928,0.999982363306687,Not Significant,grey
ATXN10,ATXN10,3561.87055033578,0.116158841256038,0.106053134347704,1.09528909230727,0.273390004651908,0.999982363306687,Not Significant,grey
ATXN1L,ATXN1L,3100.31055031706,0.0172066389480649,0.107258747423313,0.16042177781693,0.872548835562182,0.999982363306687,Not Significant,grey
ATXN2,ATXN2,2280.18376423384,0.0599978987365967,0.121227065873407,0.494921643977182,0.620655431872497,0.999982363306687,Not Significant,grey
ATXN2L,ATXN2L,4792.08858415999,0.0446170219764185,0.0979039524841245,0.455722377333574,0.648589628410372,0.999982363306687,Not Significant,grey
ATXN3,ATXN3,935.30734306171,0.138218226508638,0.181818710856401,0.760198033841531,0.447136220082198,0.999982363306687,Not Significant,grey
ATXN7,ATXN7,1437.05057062038,0.0504691161513791,0.139221794210813,0.362508732468694,0.716971899109869,0.999982363306687,Not Significant,grey
ATXN7L1,ATXN7L1,230.79681189184,-0.0190148523604077,0.328677621790278,-0.0578525920226496,0.953866045917712,0.999982363306687,Not Significant,grey
ATXN7L2,ATXN7L2,362.491863635182,-0.0142806090777885,0.250255762812262,-0.057064056856511,0.95449416821989,0.999982363306687,Not Significant,grey
ATXN7L3,ATXN7L3,2580.01457431709,-0.0444714715887251,0.115657388134776,-0.384510426060307,0.700600169869843,0.999982363306687,Not Significant,grey
ATXN7L3B,ATXN7L3B,5412.67388325523,0.000328886826927087,0.0927473812981801,0.00354604973556855,0.997170667593711,0.999982363306687,Not Significant,grey
AUH,AUH,768.310075462683,-0.1591109497033,0.179946977535756,-0.884210181700237,0.376582763071388,0.999982363306687,Not Significant,grey
AUP1,AUP1,2307.46508565568,0.000436226094576261,0.11930860586009,0.00365628356338195,0.997082714294773,0.999982363306687,Not Significant,grey
AURKA,AURKA,66.265625348262,0.300796717749474,0.579270414888839,0.519268220882982,0.603573711188604,0.999982363306687,Not Significant,grey
